micros,label,CHN0
0,0,0.0000701219178901
1,0,0.0000699615475804
2,0,0.0000700016401579
3,0,0.0000702822881997
4,0,0.0000699214550030
5,0,0.0000704025659320
6,0,0.0000702822881997
7,0,0.0000700417327353
8,0,0.0000699214550030
9,0,0.0000702021030449
10,0,0.0000704426585094
11,0,0.0000706431213964
12,0,0.0000704025659320
13,0,0.0000699214550030
14,0,0.0000701219178901
15,0,0.0000699214550030
16,0,0.0000702021030449
17,0,0.0000705629362416
18,0,0.0000704426585094
19,0,0.0000703624733545
20,0,0.0000705228436642
21,0,0.0000706832139738
22,0,0.0000702021030449
23,0,0.0000701620104675
24,0,0.0000703223807771
25,0,0.0000700417327353
26,0,0.0000700016401579
27,0,0.0000699214550030
28,0,0.0000701219178901
29,0,0.0000703223807771
30,0,0.0000701219178901
31,0,0.0000704827510868
32,0,0.0000703624733545
33,0,0.0000702021030449
34,0,0.0000708435842835
35,0,0.0000701219178901
36,0,0.0000701219178901
37,0,0.0000700016401579
38,0,0.0000700417327353
39,0,0.0000700417327353
40,0,0.0000703223807771
41,0,0.0000699615475804
42,0,0.0000700818253127
43,0,0.0000701219178901
44,0,0.0000703223807771
45,0,0.0000703624733545
46,0,0.0000700818253127
47,0,0.0000700417327353
48,0,0.0000700417327353
49,0,0.0000703223807771
50,0,0.0000701620104675
51,0,0.0000703223807771
52,0,0.0000700016401579
53,0,0.0000704426585094
54,0,0.0000704426585094
55,0,0.0000704827510868
56,0,0.0000704827510868
57,0,0.0000702822881997
58,0,0.0000701620104675
59,0,0.0000700417327353
60,0,0.0000699214550030
61,0,0.0000699214550030
62,0,0.0000701620104675
63,0,0.0000703223807771
64,0,0.0000701219178901
65,0,0.0000701219178901
66,0,0.0000703624733545
67,0,0.0000703223807771
68,0,0.0000701620104675
69,0,0.0000702021030449
70,0,0.0000700417327353
71,0,0.0000697209921160
72,0,0.0000700016401579
73,0,0.0000701219178901
74,0,0.0000699214550030
75,0,0.0000699214550030
76,0,0.0000699214550030
77,0,0.0000698813624256
78,0,0.0000699214550030
79,0,0.0000699214550030
80,0,0.0000704426585094
81,0,0.0000698011772708
82,0,0.0000700417327353
83,0,0.0000708034917061
84,0,0.0000709638620157
85,0,0.0000705629362416
86,0,0.0000704025659320
87,0,0.0000703624733545
88,0,0.0000701219178901
89,0,0.0000699214550030
90,0,0.0000700417327353
91,0,0.0000700016401579
92,0,0.0000702021030449
93,0,0.0000699214550030
94,0,0.0000700417327353
95,0,0.0000703624733545
96,0,0.0000704827510868
97,0,0.0000702021030449
98,0,0.0000704426585094
99,0,0.0000703223807771
